location,year,category,rank,query,query_en
Global,2006,Define...,4,Define Calidad,Define Quality
Global,2006,Define...,5,Define Ajax,Define Ajax
Global,2006,Divorces,1,Paul McCartney and Heather Mills,Paul McCartney and Heather Mills
Global,2006,Divorces,2,Travis Barker and Shanna Moakler,Travis Barker and Shanna Moakler
Global,2006,Divorces,3,Britney Spears and Kevin Federline,Britney Spears and Kevin Federline
Global,2006,Divorces,4,Whitney Houston and Bobby Brown,Whitney Houston and Bobby Brown
Global,2006,Divorces,5,Eminem and Kim Mathers,Eminem and Kim Mathers
Global,2006,How to...,1,How to Refinance,How to Refinance
Global,2006,How to...,2,Wiki How To,Wiki How To
Global,2006,How to...,3,How to Drift,How to Drift
Global,2006,How to...,4,How to Podcast,How to Podcast
Global,2006,How to...,5,How to Scream,How to Scream
Global,2006,Jerseys,1,World Cup Jerseys,World Cup Jerseys
Global,2006,Jerseys,2,Zidane Jersey,Zidane Jersey
Global,2006,Jerseys,3,Buffalo Sabres Jersey,Buffalo Sabers Jersey
Global,2006,Jerseys,4,Ronaldinho Jersey,Ronaldinho Jersey
Global,2006,Jerseys,5,Italy Jersey,Italy Jersey
Global,2006,Most Searched,1,Bebo,Bebo
Global,2006,Most Searched,2,Myspace,Myspace
Global,2006,Most Searched,3,World Cup,World Cup
Global,2006,Most Searched,4,Metacafe,Metacafe
Global,2006,Most Searched,5,Radioblog,Radio blog
Global,2006,News Searches,1,Paris Hilton,Paris Hilton
Global,2006,News Searches,2,Orlando Bloom,Orlando Bloom
Global,2006,News Searches,3,Cancer,Cancer
Global,2006,News Searches,4,Podcasting,Podcasting
Global,2006,News Searches,5,Hurricane Katrina,Hurricane Katrina
Global,2006,Retirements,1,Bob Barker,Bob Barker
Global,2006,Retirements,2,Bobby Bowden,Bobby Bowden
Global,2006,Retirements,3,Sammy Sosa,Sammy Sosa
Global,2006,Retirements,4,Tiki Barber,Tiki Barber
Global,2006,Retirements,5,Bill Gates,Bill Gates
Global,2006,Weddings,1,Nicole Kidman and Keith Urban,Nicole Kidman and Keith Urban
Global,2006,Weddings,2,Tom Cruise and Katie Holmes,Tom Cruise and Katie Holmes
Global,2006,Weddings,3,Avril Lavigne and Deryck Whibley,Avril Lavigne and Deryck Whibley
Global,2006,Weddings,4,Campbell Brown and Dan Senor,Campbell Brown and Dan Senor
Global,2006,Weddings,5,TomKat Wedding Photos,TomKat Wedding Photos
Global,2006,What is...,1,What is Hezbollah,What is Hezbollah
Global,2006,What is...,2,What is Carisoprodol,What is Carisoprodol
Global,2006,What is...,3,What is Acyclovir,What is Acyclovir
Global,2006,What is...,4,What is Alprazolam,What is Alprazolam
Global,2006,What is...,5,What is Tramadol,What is Tramadol
Global,2006,Where is...,1,Where is Togo,Where is Togo
Global,2006,Where is...,2,Where is Matt,Where is Matt
Global,2006,Where is...,3,Where is Torino,Where is Torino
Global,2006,Where is...,4,Where is Darfur,Where is Darfur
Global,2006,Where is...,5,Where is Villanova,Where is Villanova
Global,2006,Who is...,1,Who is Borat,Who is Borat
Global,2006,Who is...,2,Who is Hezbollah,Who is Hezbollah
Global,2006,Who is...,3,Who is EU,Who is EU
Global,2006,Who is...,4,Who is Hot,Who is Hot
Global,2006,Who is...,5,Who is Capote,Who is Capote
United States,2006,Movie Showtimes,1,Idiocracy Showtimes,Idiocracy Showtimes
United States,2006,Movie Showtimes,2,Cars Showtimes,Cars Showtimes
United States,2006,Movie Showtimes,3,Borat Showtimes,Borat Showtimes
United States,2006,Movie Showtimes,4,Superman Showtimes,Superman Showtimes
United States,2006,Movie Showtimes,5,Jesus Camp Showtimes,Jesus Camp Showtimes
United States,2006,Scandals,1,Duke Lacrosse Scandal,Duke Lacrosse Scandal
United States,2006,Scandals,2,Project Runway Scandal,Project Runway Scandal
United States,2006,Scandals,3,Duke Scandal,Duke Scandal
United States,2006,Scandals,4,Duke Rape Scandal,Duke Rape Scandal
United States,2006,Scandals,5,Reggie Bush Scandal,Reggie Bush Scandal
United States,2006,Tickets,1,Cheetah Girls Tickets,Cheetah Girls Tickets
United States,2006,Tickets,2,Mets Playoff Tickets,Mets Playoff Tickets
United States,2006,Tickets,3,The Fray Tickets,The Fray Tickets
United States,2006,Tickets,4,Bob Seger Tickets,Bob Seger Tickets
United States,2006,Tickets,5,Chris Brown Tickets,Chris Brown Tickets
Global,2007,News Searches,1,American Idol,American Idol
Global,2007,News Searches,2,YouTube,YouTube
Global,2007,News Searches,3,Britney Spears,Britney Spears
Global,2007,News Searches,4,2007 Cricket World Cup,2007 Cricket World Cup
Global,2007,News Searches,5,Chris Benoit,Chris Benoit
United States,2007,Deaths of 2007,1,Anna Nicole Smith,Anna Nicole Smith
United States,2007,Deaths of 2007,2,Travis Barker (Rumored),Travis Barker (Rumored)
United States,2007,Deaths of 2007,3,Vince McMahon (Rumored),Vince McMahon (Rumored)
United States,2007,Deaths of 2007,4,Chris Benoit,Chris Benoit
United States,2007,Deaths of 2007,5,Fidel Castro (Rumored),Fidel Castro (Rumored)
United States,2007,Diets,1,Weight Watchers,Weight Watchers
United States,2007,Diets,2,Jenny Craig,Jenny Craig
United States,2007,Diets,3,Volumetrics,Volumetrics
United States,2007,Diets,4,Slim Fast,Slim Fast
United States,2007,Diets,5,Atkins Diet,Atkins Diet
United States,2007,Fitness,1,Pilates,Pilates
United States,2007,Fitness,2,Bikram Yoga,Bikram Yoga
United States,2007,Fitness,3,Spinning,Spinning
United States,2007,Fitness,4,Cross Fit,Cross Fit
United States,2007,Fitness,5,Zumba,Zumba
United States,2007,How To,1,How to Kiss,How to Kiss
United States,2007,How To,2,How to Draw,How to Draw
United States,2007,How To,3,How to Knit,How to Knit
United States,2007,How To,4,How to Hack,How to Hack
United States,2007,How To,5,How to Dance,How to Dance
United States,2007,Lawsuits,1,Borat Lawsuit,Borat Lawsuit
United States,2007,Lawsuits,2,Vonage Lawsuit,Vonage Lawsuit
United States,2007,Lawsuits,3,iPhone Lawsuit,iPhone Lawsuit
United States,2007,Lawsuits,4,Facebook Lawsuit,Facebook Lawsuit
United States,2007,Lawsuits,5,Jamie Gold Lawsuit,Jamie Gold Lawsuit
United States,2007,Lyrics,1,Umbrella Lyrics (Rihanna),Umbrella Lyrics (Rihanna)
United States,2007,Lyrics,2,Soulja Boy Lyrics,Soulja Boy Lyrics
United States,2007,Lyrics,3,Bubbly Lyrics (Colbie Caillat),Bubbly Lyrics (Colbie Caillat)
United States,2007,Lyrics,4,Paramore Lyrics,Paramore Lyrics
United States,2007,Lyrics,5,Lil Wayne Lyrics,Lil Wayne Lyrics
United States,2007,Presidential Campaign,1,Ron Paul,Ron Paul
United States,2007,Presidential Campaign,2,Fred Thompson,Fred Thompson
United States,2007,Presidential Campaign,3,Hilary Clinton,Hilary Clinton
United States,2007,Presidential Campaign,4,Barack Obama,Barack Obama
United States,2007,Presidential Campaign,5,John Edwards,John Edwards
United States,2007,Recipes,1,Master Cleanse Recipe,Master Cleanse Recipe
United States,2007,Recipes,2,Ratatouille Recipe,Ratatouille Recipe
United States,2007,Recipes,3,Lemonade Diet Recipe,Lemonade Diet Recipe
United States,2007,Recipes,4,Mojito Recipe,Mojito Recipe
United States,2007,Recipes,5,Zucchini Bread Recipe,Zucchini Bread Recipe
United States,2007,Ringtones,1,Mosquito Ringtone,Mosquito Ringtone
United States,2007,Ringtones,2,24 Ringtone,24 Ringtone
United States,2007,Ringtones,3,The Office Ringtone,The Office Ringtone
United States,2007,Ringtones,4,Silent Ringtone,Silent Ringtone
United States,2007,Ringtones,5,Crazy Frog Ringtone,Crazy Frog Ringtone
United States,2007,What is,1,What Is Love,What Is Love
United States,2007,What is,2,What Is Autism,What Is Autism
United States,2007,What is,3,What Is RSS,What Is RSS
United States,2007,What is,4,What Is Lupus,What Is Lupus
United States,2007,What is,5,What Is SAP,What Is SAP
United States,2007,Who is,1,Who Is God,Who Is God
United States,2007,Who is,2,Who Is Who,Who Is Who
United States,2007,Who is,3,Who Is Lookup,Who Is Lookup
United States,2007,Who is,4,Who Is Jesus,Who Is Jesus
United States,2007,Who is,5,Who Is It,Who Is It
Global,2008,Campaign Buzzwords,1,Joe The Plumber,Joe The Plumber
Global,2008,Campaign Buzzwords,2,Jeremiah Wright,Jeremiah Wright
Global,2008,Campaign Buzzwords,3,Maverick,Maverick
Global,2008,Campaign Buzzwords,4,William Ayers,William Ayers
Global,2008,Campaign Buzzwords,5,Bridge To Nowhere,Bridge To Nowhere
Global,2008,Cocktails,1,Martini,Martini
Global,2008,Cocktails,2,Mojito,Mojito
Global,2008,Cocktails,3,Margarita,Margarita
Global,2008,Cocktails,4,Manhattan,Manhattan
Global,2008,Cocktails,5,Cosmopolitan,Cosmopolitan
Global,2008,Comfort Foods,1,Ice Cream,Ice Cream
Global,2008,Comfort Foods,2,Chili,Chili
Global,2008,Comfort Foods,3,Spaghetti,Spaghetti
Global,2008,Comfort Foods,4,Meatloaf,Meatloaf
Global,2008,Comfort Foods,5,Fried Chicken,Fried Chicken
Global,2008,Concerts,1,Jonas Brothers,Jonas Brothers
Global,2008,Concerts,2,Coldplay,Coldplay
Global,2008,Concerts,3,Hannah Montana,Hannah Montana
Global,2008,Concerts,4,Kenny Chesney,Kenny Chesney
Global,2008,Concerts,5,Carrie Underwood,Carrie Underwood
Global,2008,Deaths of 2008,1,Heath Ledger,Heath Ledger
Global,2008,Deaths of 2008,2,Bernie Mac,Bernie Mac
Global,2008,Deaths of 2008,3,Tim Russert,Tim Russert
Global,2008,Deaths of 2008,4,Isaac Hayes,Isaac Hayes
Global,2008,Deaths of 2008,5,George Carlin,George Carlin
Global,2008,DIY,1,DIY Wedding,DIY Wedding
Global,2008,DIY,2,DIY TV,DIY TV
Global,2008,DIY,3,DIY Solar,DIY Solar
Global,2008,DIY,4,DIY Tile,DIY Tile
Global,2008,DIY,5,DIY Audio,DIY Audio
Global,2008,How To...,1,How To Draw,How To Draw
Global,2008,How To...,2,How To Kiss,How To Kiss
Global,2008,How To...,3,How To Write,How To Write
Global,2008,How To...,4,How To Cook,How To Cook
Global,2008,How To...,5,How To Tie,How To Tie
Global,2008,It's All Over Now,1,Hugh Hefner & Holly Madison,Hugh Hefner & Holly Madison
Global,2008,It's All Over Now,2,Danity Kane,Danity Kane
Global,2008,It's All Over Now,3,Jennifer Aniston & John Mayer,Jennifer Aniston & John Mayer
Global,2008,It's All Over Now,4,Taylor Swift & Joe Jonas,Taylor Swift & Joe Jonas
Global,2008,It's All Over Now,5,Jessica Simpson & Tony Romo,Jessica Simpson & Tony Romo
Global,2008,Lyrics,1,With You,With You
Global,2008,Lyrics,2,My Life,My Life
Global,2008,Lyrics,3,Love Song,Love Song
Global,2008,Lyrics,4,Lollipop,Lollipop
Global,2008,Lyrics,5,Low,Low
Global,2008,Mascots,1,Olympic Mascot,Olympic Mascot
Global,2008,Mascots,2,Georgia Mascot,Georgia Mascot
Global,2008,Mascots,3,Tennessee Mascot,Tennessee Mascot
Global,2008,Mascots,4,Ohio State Mascot,Ohio State Mascot
Global,2008,Mascots,5,Phillies Mascot,Phillies Mascot
Global,2008,MLB,1,Boston Red Sox,Boston Red Sox
Global,2008,MLB,2,New York Yankees,New York Yankees
Global,2008,MLB,3,Chicago Cubs,Chicago Cubs
Global,2008,MLB,4,Philadelphia Phillies,Philadelphia Phillies
Global,2008,MLB,5,New York Mets,New York Mets
Global,2008,Movie Trailers,1,Dark Knight,Dark Knight
Global,2008,Movie Trailers,2,Iron Man,Iron Man
Global,2008,Movie Trailers,3,Hulk,Hulk
Global,2008,Movie Trailers,4,Star Wars,Star Wars
Global,2008,Movie Trailers,5,Indiana Jones,Indiana Jones
Global,2008,NBA Teams,1,Los Angeles Lakers,Los Angeles Lakers
Global,2008,NBA Teams,2,Boston Celtics,Boston Celtics
Global,2008,NBA Teams,3,Phoenix Suns,Phoenix Suns
Global,2008,NBA Teams,4,New York Knicks,New York Knicks
Global,2008,NBA Teams,5,Detroit Pistons,Detroit Pistons
Global,2008,NFL Teams,1,New York Giants,New York Giants
Global,2008,NFL Teams,2,Dallas Cowboys,Dallas Cowboys
Global,2008,NFL Teams,3,New England Patriots,New England Patriots
Global,2008,NFL Teams,4,Pittsburgh Steelers,Pittsburgh Steelers
Global,2008,NFL Teams,5,Green Bay Packers,Green Bay Packers
Global,2008,NHL Teams,1,Detroit Red Wings,Detroit Red Wings
Global,2008,NHL Teams,2,Pittsburgh Penguins,Pittsburgh Penguins
Global,2008,NHL Teams,3,Buffalo Sabres,Buffalo Sabres
Global,2008,NHL Teams,4,Philadelphia Flyers,Philadelphia Flyers
Global,2008,NHL Teams,5,Boston Bruins,Boston Bruins
Global,2008,Olympic Sports,1,Gymnastics,Gymnastics
Global,2008,Olympic Sports,2,Swimming,Swimming
Global,2008,Olympic Sports,3,Soccer,Soccer
Global,2008,Olympic Sports,4,Tennis,Tennis
Global,2008,Olympic Sports,5,Basketball,Basketball
Global,2008,Political News Sources,1,Fox,Fox
Global,2008,Political News Sources,2,CNN,CNN
Global,2008,Political News Sources,3,ABC,ABC
Global,2008,Political News Sources,4,CBS,CBS
Global,2008,Political News Sources,5,MSNBC,MSNBC
Global,2008,Reality Shows,1,American Idol,American Idol
Global,2008,Reality Shows,2,Big Brother,Big Brother
Global,2008,Reality Shows,3,Dancing with the Stars,Dancing with the Stars
Global,2008,Reality Shows,4,So You Think You Can Dance,So You Think You Can Dance
Global,2008,Reality Shows,5,The Hills,The Hills
Global,2008,Rivalries,1,Red River Rivalry,Red River Rivalry
Global,2008,Rivalries,2,Michigan Ohio State Rivalry,Michigan Ohio State Rivalry
Global,2008,Rivalries,3,Red Sox Yankees Rivalry,Red Sox Yankees Rivalry
Global,2008,Rivalries,4,Lakers Celtics Rivalry,Lakers Celtics Rivalry
Global,2008,Rivalries,5,Georgia Auburn Rivalry,Georgia Auburn Rivalry
Global,2008,Soccer Teams,1,Manchester United F.C.,Manchester United F.C.
Global,2008,Soccer Teams,2,Chelsea F.C.,Chelsea F.C.
Global,2008,Soccer Teams,3,Chivas,Chivas
Global,2008,Soccer Teams,4,FC Barcelona,FC Barcelona
Global,2008,Soccer Teams,5,Arsenal F.C.,Arsenal F.C.
Global,2008,Social Networks,1,Facebook,Facebook
Global,2008,Social Networks,2,Myspace,Myspace
Global,2008,Social Networks,3,Hi5,Hi5
Global,2008,Social Networks,4,Orkut,Orkut
Global,2008,Social Networks,5,LinkedIn,LinkedIn
Global,2008,TV Shows,1,American Idol,American Idol
Global,2008,TV Shows,2,Lost,Lost
Global,2008,TV Shows,3,SNL,SNL
Global,2008,TV Shows,4,The Office,The Office
Global,2008,TV Shows,5,Family Guy,Family Guy
Global,2008,What Is...,1,What is Love,What is Love
Global,2008,What Is...,2,What is Life,What is Life
Global,2008,What Is...,3,What is Java,What is Java
Global,2008,What Is...,4,What is SAP,What is SAP
Global,2008,What Is...,5,What is RSS,What is RSS
Global,2008,Who is...,1,Who is Obama,Who is Obama
Global,2008,Who is...,2,Who is McCain,Who is McCain
Global,2008,Who is...,3,Who is Palin,Who is Palin
Global,2008,Who is...,4,Who is Lil Wayne,Who is Lil Wayne
Global,2008,Who is...,5,Who is Miley Cyrus,Who is Miley Cyrus
Argentina,2008,Conflicto del Campo,1,Retenciones,Withholdings
Argentina,2008,Conflicto del Campo,2,Campo vs. Gobierno,Field vs. Government
Argentina,2008,Conflicto del Campo,3,Kirchner,Kirchner
Argentina,2008,Conflicto del Campo,4,Alfredo De Angelis,Alfredo DeAngelis
Argentina,2008,Conflicto del Campo,5,Cobos,Cobos
Argentina,2008,Economia,1,Dolar,Dollar
Argentina,2008,Economia,2,PBI,PBI
Argentina,2008,Economia,3,Rentas,Income
Argentina,2008,Economia,4,Inflacion,inflation
Argentina,2008,Economia,5,Crisis,Crisis
Argentina,2008,Fútbol,1,Boca,Boca
Argentina,2008,Fútbol,2,River,River
Argentina,2008,Fútbol,3,San Lorenzo,San Lorenzo
Argentina,2008,Fútbol,4,Racing,Racing
Argentina,2008,Fútbol,5,Independiente,Independent
Argentina,2008,Google,1,Google,Google
Argentina,2008,Google,2,Google Earth,Google Earth
Argentina,2008,Google,3,Traductor Google,Google Translate
Argentina,2008,Google,4,Google Maps,Google Maps
Argentina,2008,Google,5,Google Videos,Google Videos
Argentina,2008,Más Popular,1,Juegos Juegos,Games Games
Argentina,2008,Más Popular,2,Juegos,Games
Argentina,2008,Más Popular,3,Argentina,Argentina
Argentina,2008,Más Popular,4,YouTube,YouTube
Argentina,2008,Más Popular,5,Videos,Videos
Australia,2008,Most Popular,1,Games,Games
Australia,2008,Most Popular,2,Sydney,Sydney
Australia,2008,Most Popular,3,YouTube,YouTube
Australia,2008,Most Popular,4,Myspace,Myspace
Australia,2008,Most Popular,5,Facebook,Facebook
Australia,2008,Top Crises,1,Financial,Financial
Australia,2008,Top Crises,2,Time,Time
Australia,2008,Top Crises,3,Credit,Credit
Australia,2008,Top Crises,4,Cuban Missle,Cuban Missile
Australia,2008,Top Crises,5,Economic,Economic
Australia,2008,Top Movies,1,Australia,Australia
Australia,2008,Top Movies,2,The Dark Knight,The Dark Knight
Australia,2008,Top Movies,3,Indiana Jones,Indiana Jones
Australia,2008,Top Movies,4,Iron Man,Iron Man
Australia,2008,Top Movies,5,Hancock,Hancock
Australia,2008,Top Olympians,1,Stephanie Rice,Stephanie Rice
Australia,2008,Top Olympians,2,Usain Bolt,Usain Bolt
Australia,2008,Top Olympians,3,Grant Hackett,Grant Hackett
Australia,2008,Top Olympians,4,Michael Phelps,Michael Phelps
Australia,2008,Top Olympians,5,Eamon Sullivan,Eamon Sullivan
Australia,2008,Top Stores,1,Harvey Norman,Harvey Norman
Australia,2008,Top Stores,2,Target,Target
Australia,2008,Top Stores,3,Coles,Coles
Australia,2008,Top Stores,4,Myer,Myer
Australia,2008,Top Stores,5,IKEA,IKEA
Austria,2008,Die Häufigsten Suchbegriffe 2008,1,YouTube,YouTube
Austria,2008,Die Häufigsten Suchbegriffe 2008,2,Wetter,Wetter
Austria,2008,Die Häufigsten Suchbegriffe 2008,3,Google,Google
Austria,2008,Die Häufigsten Suchbegriffe 2008,4,ORF,ORF
Austria,2008,Die Häufigsten Suchbegriffe 2008,5,eBay,eBay
Austria,2008,Meist Gesuchte Automarken 2008,1,VW,VW
Austria,2008,Meist Gesuchte Automarken 2008,2,Audi,Audi
Austria,2008,Meist Gesuchte Automarken 2008,3,BMW,BMW
Austria,2008,Meist Gesuchte Automarken 2008,4,Ford,Ford
Austria,2008,Meist Gesuchte Automarken 2008,5,Porsche,Porsche
Austria,2008,Meist Gesuchte Personen 2008,1,Britney Spears,Britney Spears
Austria,2008,Meist Gesuchte Personen 2008,2,Heath Ledger,Heath Ledger
Austria,2008,Meist Gesuchte Personen 2008,3,Angelina Jolie,Angelina Jolie
Austria,2008,Meist Gesuchte Personen 2008,4,Barack Obama,Barack Obama
Austria,2008,Meist Gesuchte Personen 2008,5,Vanessa Anne Hudgens,Vanessa Anne Hudgens
Austria,2008,Meist Gesuchte Skandale 2008,1,BAWAG,BAWAG
Austria,2008,Meist Gesuchte Skandale 2008,2,Max Mosley,Max Mosley
Austria,2008,Meist Gesuchte Skandale 2008,3,AKH,AKH
Austria,2008,Meist Gesuchte Skandale 2008,4,Amstetten,Amstetten
Austria,2008,Meist Gesuchte Skandale 2008,5,Miley Cyrus,Miley Cyrus
Austria,2008,Meistgesuchte Rezepte 2008,1,Sachertorte,Sachertorte
Austria,2008,Meistgesuchte Rezepte 2008,2,Tiramisu,Tiramisu
Austria,2008,Meistgesuchte Rezepte 2008,3,Palatschinken,Pancakes
Austria,2008,Meistgesuchte Rezepte 2008,4,Lasagne,Lasagne
Austria,2008,Meistgesuchte Rezepte 2008,5,Pizza,Pizza
Belgium,2008,Most Searched,1,Facebook,Facebook
Belgium,2008,Most Searched,2,Netlog,Netlog
Belgium,2008,Most Searched,3,Skyrock,Skyrock
Belgium,2008,Most Searched,4,iPhone,iPhone
Belgium,2008,Most Searched,5,YouTube,YouTube
Brazil,2008,Celebridades,1,Juliana Paes,Juliana Paes
Brazil,2008,Celebridades,2,Juliana Knust,Juliana Knust
Brazil,2008,Celebridades,3,Malu Mader,Shame Mader
Brazil,2008,Celebridades,4,Dudu Azevedo,Dudu Azevedo
Brazil,2008,Celebridades,5,Britney Spears,Britney Spears
Brazil,2008,Eleições 2008,1,Resultado,Result
Brazil,2008,Eleições 2008,2,Vereadores,Councilors
Brazil,2008,Eleições 2008,3,Candidatos,Candidates
Brazil,2008,Eleições 2008,4,Apuração,Determination
Brazil,2008,Eleições 2008,5,Eleição Municipal,Municipal Election
Brazil,2008,Futebol,1,São Paulo Futebol,São Paulo Football
Brazil,2008,Futebol,2,Santos,Santos
Brazil,2008,Futebol,3,Futebol Ao Vivo,Live Football
Brazil,2008,Futebol,4,Futebol Feminino,Women's Football
Brazil,2008,Futebol,5,Palmeiras,Palm trees
Brazil,2008,Mais Pesquisados,1,Orkut,Orkut
Brazil,2008,Mais Pesquisados,2,Jogos,Games
Brazil,2008,Mais Pesquisados,3,Download,Download
Brazil,2008,Mais Pesquisados,4,Fotos,Photos
Brazil,2008,Mais Pesquisados,5,YouTube,YouTube
Brazil,2008,Relaciondada com o Google,1,Google Maps,Google Maps
Brazil,2008,Relaciondada com o Google,2,Traductor,Translator
Brazil,2008,Relaciondada com o Google,3,Google Earth,Google Earth
Brazil,2008,Relaciondada com o Google,4,Orkut,Orkut
Brazil,2008,Relaciondada com o Google,5,Google Videos,Google Videos
Canada,2008,Most Popular,1,Facebook,Facebook
Canada,2008,Most Popular,2,YouTube,YouTube
Canada,2008,Most Popular,3,Lyrics,Lyrics
Canada,2008,Most Popular,4,Weather,Weather
Canada,2008,Most Popular,5,Games,Games
Canada,2008,Top Celebrities,1,Britney Spears,Britney Spears
Canada,2008,Top Celebrities,2,Jessica Alba,Jessica Alba
